Epoch,im_loss,re_loss,all_loss,PPI_psnr,psnr
501,3.584183624812535,0.0,3.584183624812535,41.08307835706394,30.919256426303207
502,2.8989773964395327,0.0,2.8989773964395327,35.6662303914043,29.99532611646377
503,1.301245592078384,0.0,1.301245592078384,36.090556723112556,27.665112849028908
504,1.388531665412747,0.0,1.388531665412747,36.51946191976761,29.812963025353003
505,1.132763570668746,0.0,1.132763570668746,36.04024155571869,27.953824567673
506,1.2334343267946828,0.0,1.2334343267946828,32.55738781981919,28.756371839141348
507,0.8563510739073461,0.0,0.8563510739073461,31.951188955374707,31.258749033062806
508,0.59178605371592,0.0,0.59178605371592,31.808160202279776,30.89110158704476
509,0.6687538185898139,0.0,0.6687538185898139,29.79531981033448,33.81545287688128
510,0.4333910455509108,0.0,0.4333910455509108,28.11491630988534,31.41054607214923
511,0.4187471234068579,0.0,0.4187471234068579,28.22303189341554,32.914626184684714
512,0.45068803125498247,0.0,0.45068803125498247,28.51568745720428,30.734300528446585
513,0.40731949708899673,0.0,0.40731949708899673,28.259286718407743,36.68116164512831
514,0.4783494131905692,0.0,0.4783494131905692,27.727491940237655,37.6463260152467
515,0.33001573718324,0.0,0.33001573718324,27.58594844416278,34.896813089328035
516,0.44651457728171834,0.0,0.44651457728171834,26.51667607921769,34.457218832368504
517,0.30413199444206396,0.0,0.30413199444206396,27.03641762069129,34.536349300417996
518,0.2897639858479403,0.0,0.2897639858479403,27.88778127269834,35.73713913257513
519,0.25230197517239317,0.0,0.25230197517239317,28.91538750706325,35.3147171325252
